nombre,direccion,telefono,web,email,rating,reviews,categoria,ciudad,google_place_id
"CABALLERO Distribución","C/Amsterdam s/n Parc. R-9999, C. Amsterdam, 30353 Cartagena, Murcia","+34 968 52 74 73","http://www.caballero.eu/","","4.2","9","aire acondicionado","Cartagena","ChIJnyL6fc9BYw0RQfsBue9aS6c"
"Renault Cartagena Marcos Automoción","Av. Juan Carlos I, 100, 30310 Cartagena, Murcia","+34 968 33 03 00","https://concesionario.renault.es/herrero-lopez-cartagena.html","","4.7","1604","aire acondicionado","Cartagena","ChIJjU06QnNCYw0RwEBzPoSjQOQ"
"Climasur Lorca","Bar ventorrillo, 30800 Lorca, Murcia","+34 606 98 70 68","http://www.climasurlorca.com/","","4.9","11","aire acondicionado","Lorca","ChIJY7sM9UrmZA0RJaD8N9AvlSo"
"Frio Calor y Electricidad S.L. (Tecnosol)","Ctra. de Granada, S/N, 30800 Lorca, Murcia","+34 968 47 73 33","http://www.tecnosol.es/","","4.8","15","aire acondicionado","Lorca","ChIJlb9_4G7nZA0RNwuzvh51hI4"
"Aircal, Instalaciones de Climatización","P.º Talleres, 3, Nave 87, Villaverde, 28021 Madrid","+34 915 69 94 68","https://www.aircal.es/","","4.3","38","aire acondicionado","Madrid","ChIJMRyjSKMnQg0RlAoQ92QK5pk"
"ISS Climatización, Aerotermia y Sistema de control de zonas","Av. de Santa Clara, 12, Bajo, 30800 Lorca, Murcia","+34 656 92 74 13","http://www.instalacionesyservicios.es/","","3","2","aire acondicionado","Lorca","ChIJCSauMzjnZA0Rdt9V2j9yWNM"
"Lorca Marticamp.S.R.L","C. Huerto, 17, 30810 Zarcilla de Ramos, Murcia","+34 639 34 08 08","https://verzonalaguia.es/lorcamarticamp/","","0","0","aire acondicionado","Zarcilla de Ramos","ChIJ-7ewgvr3S0QRevJadFFg7kY"
"Instalaciones y Servicios Sostenibles SL","Detrás gasolinera Bp, RM-711, 142, 30800 Lorca, Murcia","+34 656 92 74 13","https://www.instalacionesyservicios.es/","","0","0","aire acondicionado","Lorca","ChIJTxN1EjbnZA0RriUYmuFeBwg"
"Climalevante Sociedad Cooperativa","Cmo del Molino de la Sierra, 22, 30800 Lorca, Murcia","+34 968 46 17 21","","","3.5","2","aire acondicionado","Lorca","ChIJkcvKuSbmZA0R0HZHEcbD8fQ"
"DPV INSTALACIÓN Y MANTENIMIENTO","N-340, 30817 Lorca, Murcia","+34 633 06 93 79","http://dpvinstalaciones.com/","","5","39","aire acondicionado","Lorca","ChIJ__dJ2GHnZA0RPFKoCEGLodU"
"Comercial Reyselor SL","Bartolomé, C. Pérez Casas, 99, 30800 Lorca, Murcia","+34 641 14 98 96","","","4","47","aire acondicionado","Lorca","ChIJCRcG_bLnZA0RoZ1D3T6CehU"
"Leroy Merlin Lorca","Cam. Vereda de Enmedio, s/n, 30813 Lorca, Murcia","+34 868 00 72 00","https://www.leroymerlin.es/tiendas/lorca.html%3Futm_source%3Dgmb%26utm_medium%3Dsite_organic%26utm_campaign%3Dseo_local%26utm_content%3Dlorca","","4.4","784","aire acondicionado","Lorca","ChIJrVyV7JTnZA0RSQIPU6wOtQ8"
"Víctor Martínez Climatización","C. Caravaca de la Cruz, 16, 30500 Molina de Segura, Murcia","+34 697 25 80 17","","","5","11","aire acondicionado","Molina de Segura","ChIJ89UK2fmBYw0RzTYvDyIwVYA"
"Técnica Clima","Pl. del Aire, 4, 2 A, 30506 Molina de Segura, Murcia","+34 644 34 01 09","http://www.tecnicaclima.es/","","5","11","aire acondicionado","Molina de Segura","ChIJp1YuLW6HYw0RkXwHjsbGSoY"
"Climayor","Av. Gutiérrez Mellado, 42, 30500 Molina de Segura, Murcia","+34 968 64 48 28","http://climayor.com/","","4.3","16","aire acondicionado","Molina de Segura","ChIJx_Qws1aHYw0RVGOZW6cxmp8"
"Climayor Aire Acondicionado Y Climatización","C. Saturno, 30509 Molina de Segura, Murcia","","","","0","0","aire acondicionado","Molina de Segura","ChIJsZrLtJ14ZA0R9rvotEIkHmM"
"Juan de Dios Climatización S.L.","C. Librilla, 16, 30500 Molina de Segura, Murcia","+34 968 62 90 66","https://www.juandediosclimatizacion.com/","","4","56","aire acondicionado","Molina de Segura","ChIJhRFqn1V_ZA0RZGvLY3OGfZc"
"Alvifrio Sl","Av. de Granada, 13, 30500 Molina de Segura, Murcia","+34 968 64 46 21","","","4.1","17","aire acondicionado","Molina de Segura","ChIJJyuIxVR_ZA0Ry0a4hoQu6LE"
"Klisur Climatizaciones","Av. de Madrid, 116, 30500 Molina de Segura, Murcia","+34 667 52 30 89","https://klisur.es/","","5","3","aire acondicionado","Molina de Segura","ChIJY673OVKHYw0RR_lyToJvHRE"
"KLIMA","C. Río Tajo, 20, 30507 La Alcayna, Murcia","+34 677 51 10 10","http://klima.es/","","5","2","aire acondicionado","La Alcayna","ChIJawYJzVeGYw0Rw_cHLA44hfQ"
"FRIGIBEL - BELCLIMA","Polig. Ind. la Serreta, C. Colombia, 5, 30500 Molina de Segura, Murcia","+34 968 69 04 21","http://www.frigibel.net/","","3.9","19","aire acondicionado","Molina de Segura","ChIJle5XqOp4ZA0R7I3v8oI0kIA"
"LAUDE","C. el Faro, 10, 30500 Molina de Segura, Murcia","+34 968 99 12 14","","","0","0","aire acondicionado","Molina de Segura","ChIJy3NXrKx4ZA0RmhVoeBdN2ac"
"Termoclima","Calle Calasparra, 19, Polígono Industrial La Polvorista, 30500 Molina de Segura, Murcia","+34 968 38 91 01","https://www.termoclima.es/","","3.9","15","aire acondicionado","Molina de Segura","ChIJrwej1-mAYw0Reu3NJm1PSd0"
"Zaclima Climatización, S.L.","C. Vía Láctea, 30500 Molina de Segura, Murcia","+34 968 61 05 42","http://www.zaclima.com/","","4.3","14","aire acondicionado","Molina de Segura","ChIJdZSHUJp4ZA0RwHhfbUnWHEU"
"Refrigeración Jiménez mellado S.L.","C. Pulpi, C4, 30500 Molina de Segura, Murcia","+34 968 86 16 87","https://www.jimenezmellado.com/","","5","7","aire acondicionado","Molina de Segura","ChIJJXXmaD2BYw0RdhXujxI5flQ"
"CLIMA-FRICOH.S.L.L","C. Martinez Soriano, 18, 30500 Molina de Segura, Murcia","+34 626 00 84 78","https://verzonalaguia.es/clima-fricoh/","","4","1","aire acondicionado","Molina de Segura","ChIJc7Qg4FV_ZA0RzBjQVDDwqCQ"
"Frio Vizcaino","C. Altea, 18, 30500 Molina de Segura, Murcia","+34 601 60 92 49","http://www.friovizcaino.com/","","0","0","aire acondicionado","Molina de Segura","ChIJta12Rhd5ZA0RYiLWpiYCkGc"
"Climamur","Av. del Golf, 5, 2ºA, 30506 Molina de Segura, Murcia","+34 868 05 08 89","http://www.climamur.com/","","3","9","aire acondicionado","Molina de Segura","ChIJof0uRfKBYw0RtX104CxijfU"
"F.C. CLIMA69, S.L.","Industrial la Estrella, C/ Aldebarán, nº 60 - buzón 69, 30500 Molina de Segura, Murcia","+34 968 60 34 75","http://www.fcclima69.es/","","0","0","aire acondicionado","Molina de Segura","ChIJOzERKJt4ZA0R_eTU6Ab5C5U"
"CLIMATECNIC SERVICES","C. Blanca, 11, 30500 Molina de Segura, Murcia","+34 663 02 47 25","https://www.climatecnic.es/","","0","0","aire acondicionado","Molina de Segura","ChIJ-SUDk-mBYw0R0EiYfnx22Xo"
"FRYCAMUR","Cam. de los Romanos, 72, 30820 Alcantarilla, Murcia","+34 629 47 95 79","","","4.8","21","aire acondicionado","Alcantarilla","ChIJfUAmHgSAZA0R-meTln9wWNM"
"MH Refrigeración","Av. España, 1, 30837 Alcantarilla, Murcia","+34 968 00 23 10","http://www.mhrefrigeracion.es/","","4.7","21","aire acondicionado","Alcantarilla","ChIJBbrVufp_ZA0RHJ4ujNSbx3k"
"Frio Baeza","Ctra. Torres de Cotillas, 84, 30832 Javalí Nuevo, Murcia","+34 606 95 04 06","http://www.friobaeza.com/","","4.8","8","aire acondicionado","Javalí Nuevo","ChIJny3gSvJ_ZA0RS_Y8xlGIcXM"
"MAFRIMUR SL","Polígono Industrial Oeste, C. Leandro, 4, 30820 Alcantarilla, Murcia","+34 968 28 45 62","http://www.mafrimur.com/","","4.8","6","aire acondicionado","Alcantarilla","ChIJI5-Bf_GBYw0RXRJ1LO2CnbM"
"Electroacustica Castejón","C. Alcalde Juan Antonio López Martínez, 14, 30820 Alcantarilla, Murcia","+34 968 01 82 21","https://electroacusticacastejon.com/","","4.3","34","aire acondicionado","Alcantarilla","ChIJ-b5DSPmAZA0RjUZQUToDfLQ"
"Tefrigo Refrigeración SL","Industrial Oeste, C. Paragüay, 5, 14 Polígono, 30820 Alcantarilla, Murcia","+34 968 89 00 89","http://www.tefrigo.com/","","4.3","33","aire acondicionado","Alcantarilla","ChIJc3s-nu5_Yw0R2Tv6vhGqkFY"
"Conductos Murcia","C. Puerto Rico, 2, 30820 Alcantarilla, Murcia","+34 677 26 43 97","https://www.conductosmurcia.com/","","0","0","aire acondicionado","Alcantarilla","ChIJdasmZbSBZA0RX0_teKFWIss"
"Mhac Continental Sl","Poligono industrial Oeste, avenida de las Américas, Parcela 16/4b, 30820 Alcantarilla","+34 968 84 10 55","http://www.mhac.es/","","0","0","aire acondicionado","Alcantarilla","ChIJ38i0E-l_Yw0RjbKrn3HOIrU"
"Bioclimatiza: Climatizadores evaporativos","Calle Perú, 5, 30820 Alcantarilla, Murcia","+34 607 78 06 21","https://bioclimatiza.es/contacto/","","0","0","aire acondicionado","Alcantarilla","ChIJ2d97PuJ_Yw0R7y0YjZAYWA4"
"Euroclima","Cam. de Salabosque, 101, 30152 Murcia","+34 616 64 60 91","https://euroclimamurcia.com/","","5","10","aire acondicionado","Murcia","ChIJf0bZ9zd_Yw0Rf2SAE1RCSLg"
"Eléctricas DPS","C. Carmen, 31, 30820 Alcantarilla, Murcia","+34 676 16 69 47","https://electricasdps.es/","","0","0","aire acondicionado","Alcantarilla","ChIJW00Uboh_ZA0Rn_ueN8SsdXA"
"Ritesa Instalaciones Térmicas S L","C. Paragüay, 73, B16, 30820 Alcantarilla, Murcia","+34 968 60 36 41","","","4.4","9","aire acondicionado","Alcantarilla","ChIJb54OVzl_Yw0RvQUSpcYRYAI"
"AUTIUS autoescuela Madrid Argüelles - Centro de recuperación de puntos","C. de Alberto Aguilera, 33, Centro, 28015 Madrid","+34 912 87 96 87","https://autius.com/","","4.7","324","autoescuelas","Madrid","ChIJE-1ix5MpQg0RyQkEVOYz2bM"
"Autoescuela Ayala | Autoescuelas Murcia","Pl. Constitución, 3, 30011 Murcia","+34 616 73 44 44","https://autoescuelaayala.com/","","4.8","448","autoescuelas","Murcia","ChIJ5b0lj6eCYw0RDQejFEUOI_E"
"Autoescuela Marín - Juan XXIII | Autoescuelas Murcia","Pl. Juan XXIII, 19, 30008 Murcia","+34 968 20 30 31","https://autoescuelasmarin.com/","","5","513","autoescuelas","Murcia","ChIJLbM7KBiCYw0RD_kP_RDP810"
"Autoescuela Dakar - Murcia","La Flota, C. Antonio de Ulloa, 10, 30007 Murcia","+34 968 24 86 16","https://www.autoescueladakar.com/","","4.9","201","autoescuelas","Murcia","ChIJ0XPP4-OCYw0RR-TFlkZOiPg"
"Autoescuela La Flota Murcia","Av. Don Juan de Borbon, 34, 30007 Santiago y Zaraíche, Murcia","+34 968 24 15 00","http://www.autoescuelalaflota.com/","","4.9","182","autoescuelas","Santiago y Zaraíche","ChIJEzl_RCOCYw0RVtSTXtDjq-E"
"hoy-voy Autoescuela","C. Obispo Frutos, 7, 30003 Murcia","+34 968 83 84 64","https://es.hoy-voy.com/autoescuela/murcia/home/","","4.9","559","autoescuelas","Murcia","ChIJR26h-gqDYw0RMw5Krj2xfzc"
"Autoescuela Mr Dumi","C. Merced, 7, 30001 Murcia","+34 968 90 59 59","http://www.autoescuelasmrdumi.es/","","4.7","332","autoescuelas","Murcia","ChIJk2GPeBqCYw0RWGVEg1vFdfE"
"Autoescuela Nueva Cosmos","C. San Benito, 1, 30005 Murcia","+34 606 27 43 81","https://autoescuelanuevacosmos.com/","","4.9","296","autoescuelas","Murcia","ChIJW3MgdB2CYw0R5oIAim1Ox1Q"
"Autoescuela Como Tú - Autoescuela en Murcia","Pl. Sta. Eulalia, 6, 30003 Murcia","+34 968 90 60 15","https://autoescuelacomotu.myshopify.com/","","5","84","autoescuelas","Murcia","ChIJ-3zFbxCCYw0RD8doFHSb8ao"
"Autoescuela Ámbar","C. San Antón, 26, 30009 Murcia","+34 968 28 11 03","https://autoescuelaambar.es/","","4.7","240","autoescuelas","Murcia","ChIJye6yjPOBYw0RWys5krr3Ys0"
"Autoescuela SUPER PUM","Ronda Norte, 16, 30009 Murcia","+34 689 69 36 20","http://www.autoescuelasuperpum.es/","","4.7","147","autoescuelas","Murcia","ChIJ68W3weaBYw0REevUAzGU8tY"
"Autoescuelas Marín - Las Norias | Autoescuelas Murcia","C. las Norias, 16, 30009 Murcia","+34 968 90 35 59","https://autoescuelasmarin.com/","","4.9","182","autoescuelas","Murcia","ChIJmfTszvOBYw0RQpntS3Jfi9w"
"Autoescuelas Marín en Tetuán Murcia","Pl. de Tetuan, 5, 30007 Murcia","+34 968 24 55 50","https://autoescuelasmarin.com/","","5","195","autoescuelas","Murcia","ChIJ0d45GSeCYw0RcltjMLEuoAc"
"Autoescuela en Murcia - Grupo 98 - Junto a Biblioteca Regional","C. Azarbe del Papel, 8, 30007 Murcia","+34 968 24 78 93","http://www.grupo98.com/","","5","232","autoescuelas","Murcia","ChIJjRCMn6GBYw0Ri4TDef9KKiY"
"Autoescuela en Murcia - Grupo 98 - Edificio Alba","Av. General Primo de Rivera, 19, 30008 Murcia","+34 968 24 17 78","http://grupo98.com/","","4.9","152","autoescuelas","Murcia","ChIJG9iyUh6CYw0R2Y79CmDp_SI"
"Autoescuelas Grupo98 - Murcia-Infante Recuperación de puntos en Murcia","Av. San Juan de la Cruz, 27, 30011 Murcia","+34 968 34 44 99","https://www.grupo98.com/","","4.7","163","autoescuelas","Murcia","ChIJaXsCOQyCYw0R8EjQjopSPjk"
"Autoescuela Campuzano","C. de la Olma, 15, 30005 Murcia","+34 968 90 00 35","","","4","276","autoescuelas","Murcia","ChIJITkDT_GBYw0R2u9xmrMpY1g"
"Las Tablas | GALA Autoescuela","C. de Palas de Rey, 30, Fuencarral-El Pardo, 28050 Madrid","+34 628 18 45 13","https://autoescuelagala.com/autoescuela-las-tablas/","","4.8","1857","autoescuelas","Madrid","ChIJgU4pOPcrQg0R2EKDrX7jqkA"
"Autoescuela Mar Menor autoescuela en El Palmar Murcia","C. San Roque, 109, 30120 El Palmar, Murcia","+34 647 92 98 30","https://autoescuelamarmenor.wixsite.com/autoescuelaelpalmar","","4.9","173","autoescuelas","El Palmar","ChIJCcTEhBt_Yw0RRZQJq7vhgns"
"Autoescuela Mr. Dumi","C. Floridablanca, 26, 30002 Murcia","+34 968 34 35 37","https://autoescuelasmrdumi.es/","","4.9","170","autoescuelas","Murcia","ChIJq4E6ZgGCYw0RgffSQS2_5Vs"
"Autoescuela Ayala | Juan Carlos I","Av. Juan Carlos I, 12, 30008 Murcia","+34 686 82 53 42","https://autoescuelaayala.com/","","5","190","autoescuelas","Murcia","ChIJVxx8E5WDYw0RQjzkPVr_3h8"
"Autoescuela Maximuxdriver","C. Cdad. Jardín, 1, 30009 Murcia","+34 636 94 61 39","https://maximuxdriver.es/","","5","147","autoescuelas","Murcia","ChIJg9_RnjqBYw0Rre7wTjn6TRM"
"Autoescuela San Pancracio","C. Alejandro Seiquer, 10, 30001 Murcia","+34 653 54 06 70","http://autoescuelasanpancracio.com/","","5","35","autoescuelas","Murcia","ChIJ4Q6ScwCDYw0RV_JZ5roAkOA"
"Autoescuelas El León","C. Alcalde Juan López Somalo, 10, 30011 Murcia","+34 968 34 26 24","","","4.9","15","autoescuelas","Murcia","ChIJGc3QFAaCYw0RlYd11UH9DfI"
"Autoescuela Montymar","Av. Don Juan de Borbon, 20, 30007 Murcia","+34 968 23 13 56","","","4.4","79","autoescuelas","Murcia","ChIJ29Sfrx6CYw0RNi5gvRWIr4k"
"Autoescuela el león el Carmen","C. Arcipreste Mariano Aroca, 2, 30011 Murcia","+34 968 34 26 24","","","4.9","60","autoescuelas","Murcia","ChIJAacFFQaCYw0R8G76Np-sFz8"
"Autoescuela Santiago El Mayor","C. Ruiz Hidalgo, 13, 4º Piso, 30002 Murcia","+34 968 26 62 19","https://autoescuelagandia.es/autoescuela-murcia/","","4.1","14","autoescuelas","Murcia","ChIJlf2dRQaCYw0RKLxeo-sFNgw"
"Autoescuela La Flota","Av. de Alcantarilla, 209, 30166 No duermas, Murcia","+34 868 18 02 00","https://www.autoescuelalaflota.com/","","4.8","100","autoescuelas","No duermas","ChIJH1sS1H9_Yw0RX1Whs_G9dBI"
"Autoescuela L30 La Gloria","C. de la Gloria, 9, 30003 Murcia","+34 968 22 24 16","http://l30.es/","","4.7","34","autoescuelas","Murcia","ChIJe4VHwBmDYw0R7HewmtUBaVc"
"Autoescuela Traffic light - Autoescuela en Murcia","C. Juan Antonio Hernandez del Aguila, 15, 30002 Murcia","+34 868 07 88 78","https://www.trafficlightmurcia.com/","","4.9","50","autoescuelas","Murcia","ChIJx4QEgwSCYw0RH1DYwQtbeSs"
"Autoescuela Patiño","C. Fuensanta, 89, 30012 San Benito - Progreso, Murcia","+34 722 83 73 67","https://autoescuelapatino.com/","","5","55","autoescuelas","San Benito - Progreso","ChIJQ9svUvGDYw0Rw-G8hxgNpJo"
"Autoescuela L30 Ronda Sur","Av. Miguel Ángel Blanco, 13, 30012 Murcia","+34 968 25 52 21","http://www.l30.es/","","3.8","42","autoescuelas","Murcia","ChIJbVaw0wyCYw0RBgDcXGrC4Eo"
"Onway Autoescuela FROET","Pl. Bandera Paracaidista Ortiz de Zarate, 16, 30007 Santiago y Zaraíche, Murcia","+34 664 14 53 13","https://www.autoescuelaonway.com/","","5","34","autoescuelas","Santiago y Zaraíche","ChIJy--vLyeDYw0ROm9JkgGLkBU"
"Autoescuela Autopista","C. Pintor Pablo Picasso, 6, 30006 Puente Tocinos, Murcia","+34 968 30 15 77","http://hoyvoy.com/","","4.9","15","autoescuelas","Puente Tocinos","ChIJhXz55F-CYw0RdylK-1hLQmY"
"Autoescuela Cordillera","C. Mayor, 20, 30011 Los Dolores, Murcia","+34 968 34 44 44","https://www.facebook.com/profile.php%3Fid%3D100054383116151","","5","43","autoescuelas","Los Dolores","ChIJmejlFpmBYw0R9s_HgN4w33E"
"Autoescuela Nuboo","C. Pintor Almela Costa, 2, 30011 Murcia","+34 968 34 36 22","http://autoescuelanovelblog.wordpress.com/tag/murcia/","","4","45","autoescuelas","Murcia","ChIJZQ5HrwmCYw0RhxT7qMDWVis"
"Autoescuela Santiago El Mayor","C. Pío XII, 58, 30012 Murcia","+34 968 25 45 70","https://autoescuelagandia.es/autoescuela-murcia/","","4.5","11","autoescuelas","Murcia","ChIJWbi4Iqd4Yw0RTGZQMwFcHew"
"Auto Escuela Vista Alegre","Av. de Zarandona, 17, 30007 Zarandona, Murcia","+34 868 93 02 98","https://autoescuelagandia.es/autoescuela-murcia/","","4.7","23","autoescuelas","Zarandona","ChIJLb_uYjeCYw0RlUNm7qE2rs4"
"Autoescuela Puente Tocinos","C. Pintor Pablo Picasso, 7, 30006 Puente Tocinos, Murcia","+34 636 51 16 71","","","4.8","109","autoescuelas","Puente Tocinos","ChIJPQD6-V-CYw0RFE8rAK2ZIB4"
"DOBLE MANDO CENTRO DE FORMACION","C. Clavel, 3, 30100 Murcia","+34 968 30 74 84","","","4.3","14","autoescuelas","Murcia","ChIJkaVBXheCYw0REMFWjQlSU44"
"Autoescuela El Palmar","Av. de la Constitución, 1, 30008 Murcia","+34 968 88 58 31","","","4.7","13","autoescuelas","Murcia","ChIJa8_-mR6CYw0R8Pseph-VSr4"
"Autoescuela Cherrys","C. Libertad, 25, 30152 Aljucer, Murcia","+34 601 32 48 43","","","5","247","autoescuelas","Aljucer","ChIJsbOuCEJ_Yw0RZ09w5xGH9xo"
"Autoescuela Villanueva","Av. de la Fama, 10, Bajo C, 30003 Murcia","+34 868 91 54 49","https://autoescuelagandia.es/autoescuela-murcia/","","4","4","autoescuelas","Murcia","ChIJ3VaVQRKCYw0RAO4SA1EXlDc"
"Autoescuela Nueva Cosmos","P.º Joaquín Garrigues Walker, 8, 30007 Santiago y Zaraíche, Murcia","+34 623 11 69 90","https://autoescuelanuevacosmos.com/","","5","30","autoescuelas","Santiago y Zaraíche","ChIJN4J-0BSBYw0R_FkaGyd2frw"
"Autoescuela La Alberca","Camino de la Paloma, 9, 30150 Murcia","+34 680 60 70 59","","","5","22","autoescuelas","Murcia","ChIJ8dG9N1R_Yw0Rzhu7Kp4gMS0"
"Autoescuela Beteta","C. Correos, 5, 30006 Murcia","+34 968 20 24 69","https://www.autoescuelabeteta.com/","","5","6","autoescuelas","Murcia","ChIJd84RXWeCYw0R1uvPWft_fLU"
"AUTOESCUELA DOBLEMANDO CHURRA","C/ Ingeniero, C. Perez Urruti, 9, BJ, 30110 Churra, Murcia","+34 968 90 10 09","","","4.8","64","autoescuelas","Churra","ChIJtYzd1kGBYw0RqNIq9mfYAkU"
"Autoescuela Mr. Dumi","C. Campus Universitario, bloque 3, 30100 El Puntal, Murcia","+34 968 85 67 08","https://autoescuelasmrdumi.es/","","4.7","108","autoescuelas","El Puntal","ChIJH68v-_-AYw0Rr6usLCqu6o0"
"Autoescuela Alfonso X","C. Carlos III, 30008 Murcia","+34 968 24 47 33","","","2.3","6","autoescuelas","Murcia","ChIJuWe3Mu6DYw0R5pwCkn1vb6s"
"Autoescuela Principe de Asturias","Av. Reina Victoria Eugenia, 11, 30204 Cartagena, Murcia","+34 609 66 80 35","https://autoescuelaprincipedeasturias.com/","","4.7","73","autoescuelas","Cartagena","ChIJ5dEXyRJDYw0RMoHwFOIwfC4"
"Autoescuelas San Nicolás, El Paseo","P.º Alfonso XIII, 60, 1ºA, 30201 Cartagena, Murcia","+34 968 08 60 16","http://www.autoescuelassannicolas.com/","","4.9","87","autoescuelas","Cartagena","ChIJIfrdto5BYw0Rf-oX4GdOFRA"
"Autoescuela España de Cartagena","C. Amatista, 27, 30310 Cartagena, Murcia","+34 968 51 90 14","https://www.autoescuelaespanha.es/","","4.7","12","autoescuelas","Cartagena","ChIJSW4KFfVDYw0RBlAnTaJsZv8"
"MAC Escuela de Conducción Autoescuela","C. Francisco de Borja, 2, 30205 Cartagena, Murcia","+34 968 08 07 66","http://www.miguelangelcastilla.com/","","5","1337","autoescuelas","Cartagena","ChIJVQTxljxCYw0RYmKv3VOR-AI"
"Autoescuela Alameda","P.º Alfonso XIII, 41, 30203 Cartagena, Murcia","+34 633 45 58 77","https://testcoche.com/","","4.9","420","autoescuelas","Cartagena","ChIJd1xxRCdCYw0R1E-OIJvR-z8"
"Autoescuela y Centro de Formación Nueva Atalaya Cartagena","C. Jacinto Paredes, 7, 30205 Cartagena, Murcia","+34 634 06 00 19","http://formacionatalayaracing.com/","","4.8","30","autoescuelas","Cartagena","ChIJ6RBLDTlCYw0RSqES2VbDrXk"
"hoy-voy Autoescuela","C. Neptuno, 1, 30204 Cartagena, Murcia","+34 868 71 04 67","https://es.hoy-voy.com/autoescuela/cartagena","","4.9","65","autoescuelas","Cartagena","ChIJRyEtKClDYw0RkpB9buE7ut0"
"Autoescuela España de Cartagena","C. Mulhacén, 12, 30310 Cartagena, Murcia","+34 868 06 36 61","http://www.autoescuelaespanha.es/","","4.7","3","autoescuelas","Cartagena","ChIJEepNHARDYw0RRJWLussrfI4"
"Autoescuela La Nueva A Todo Gas de Cartagena","Calle Ángel Bruna, 38, 30203 Cartagena, Murcia","+34 633 34 91 08","http://www.autoescuelasatodogas.com/","","4.7","14","autoescuelas","Cartagena","ChIJNTkbIyFCYw0RPQmCclWHF-g"
"Autoescuela San Nicolás, Jiménez","C. Jiménez de la Espada, 41, 30204 Cartagena, Murcia","+34 968 52 20 90","http://www.autoescuelassannicolas.com/","","4.5","183","autoescuelas","Cartagena","ChIJ86FTsyZCYw0RiEW5AsXMYU8"
"Autoescuela Iter S L - Los Barreros","C. Carr. de la Palma, 28, 30300 Cartagena, Murcia","+34 968 53 59 59","https://autoescuelasiter.com/inicio/","","5","20","autoescuelas","Cartagena","ChIJ5bHaJAlCYw0ROOrdNFbs7cI"
"Autoescuela Mediterráneo","C. Grecia, 5, 30203 Cartagena, Murcia","+34 968 52 28 50","https://www.facebook.com/mediterraneoautoescuelas","","3.9","12","autoescuelas","Cartagena","ChIJh2OBsY1BYw0RQYDIFITyiFA"
"Autoescuelas Iter SL","C. Juan de la Cueva, 16, 30203 Cartagena, Murcia","+34 968 52 41 04","https://autoescuelasiter.com/inicio/","","5","19","autoescuelas","Cartagena","ChIJDxGB4Y5BYw0RsBhjeKien90"
"Autoescuela Aldeguer Cartagena centro","C. Carlos III, 34, 30203 Cartagena, Murcia","+34 616 91 84 62","","","4.8","4","autoescuelas","Cartagena","ChIJo1S7fCdCYw0RTEtt8cyYVT4"
"Autoescuela Icue","C. Poeta Miguel Hernández, 9, 30204 Cartagena, Murcia","+34 968 53 37 02","","","4.5","28","autoescuelas","Cartagena","ChIJkzKY3RlCYw0RcUz1pFE7D4o"
"Autoescuela Bárbara","C. Duque Severiano, 2, 30205 Cartagena, Murcia","+34 672 57 66 71","http://autoescuelasbarbara.com/","","4","100","autoescuelas","Cartagena","ChIJZ3Jx-JNDYw0RCV-OBI67QUQ"
